,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
7061,Klaas,When We Were Still Young,46784,2021-04-05 12:15:00,0.73,0.833,9,-5.303,1,0.0587,0.261,0.000169,0.122,0.296,125.028,14VpDEKSX01feZ0Tt9kc7w,5
7062,Solve,Amnesia (Part 2),724350,2021-04-05 13:30:00,0.818,0.638,11,-6.926,0,0.225,0.00673,0.0,0.495,0.783,112.753,2CRXFBkRh0V7FZL5kuiqdO,4
7063,Solve,Amnesia (Part 2),465180,2021-04-05 16:15:00,0.818,0.638,11,-6.926,0,0.225,0.00673,0.0,0.495,0.783,112.753,2CRXFBkRh0V7FZL5kuiqdO,4
7064,Solve,Amnesia (Part 3),1376070,2021-04-05 16:58:00,0.425,0.557,11,-8.845,1,0.161,0.616,0.0,0.323,0.447,130.923,33EPuIJQwfcm82vhTGJXyj,4
7065,Hallman,I'm Going Like,185681,2021-04-06 07:54:00,0.659,0.803,4,-6.945,1,0.0368,0.0207,0.803,0.16,0.336,125.986,4o7zeDjEoPALOH9ZN483Oj,4
7066,R3HAB,Freak - Joe Stone 2K18 Edit,177142,2021-04-06 07:57:00,0.666,0.855,11,-5.318,0,0.236,0.222,0.0,0.502,0.769,125.943,2xbRwcylUnX881qaqf5ZZJ,4
7067,Tritonal,Long Way Home,214153,2021-04-06 08:01:00,0.835,0.568,9,-10.604,0,0.0912,0.539,1.01e-05,0.27,0.616,142.039,4EdmPe0XMRaqVObQ6BuvXc,4
7068,Blasterjaxx,Bodytalk (STFU),145821,2021-04-06 08:04:00,0.773,0.808,0,-6.444,1,0.0579,0.00307,0.0624,0.22,0.418,140.055,2vIkEXi009Hxc1K3oMsLqR,4
7069,Cacti,Believing In You (SLCT Remix),59550,2021-04-06 08:05:00,0.574,0.595,2,-9.155,1,0.0383,0.0432,0.00664,0.143,0.419,137.919,729IGbaakhpRabhk5JEa8S,4
7070,Tungevaag,Wicked Wonderland,217270,2021-04-06 08:08:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,69VG4iIuVgrgAaoCjRaijz,4
7071,Vigiland,Friday Night‬‬‬,173871,2021-04-06 08:17:00,0.732,0.668,1,-5.588,0,0.038,0.00113,2.5e-05,0.0775,0.0792,127.995,78zc6DT7A2ccehmIqef9mT,4
7072,Mike Williams,Wait For You (feat. Maia Wright),110156,2021-04-06 08:28:00,0.476,0.735,1,-4.166,0,0.0429,0.2,0.0,0.181,0.405,109.562,5Gv1lrNFnL3DhiMj3JOGaX,4
7073,Tungevaag,Wicked Wonderland,217270,2021-04-06 08:31:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,69VG4iIuVgrgAaoCjRaijz,4
7074,Tungevaag,All For Love,180484,2021-04-06 08:34:00,0.653,0.76,1,-4.892,0,0.0556,0.00514,3.79e-05,0.0658,0.133,119.905,7lqsmY0ifoZsqBU6DpbCIq,4
7075,Axel Johansson,The River,212210,2021-04-06 08:39:00,0.65,0.908,10,-5.062,0,0.0345,0.0951,0.0,0.347,0.75,123.996,3gQC0KTBXZeysuzRqMrfbD,4
7076,John De Sohn,Lovers For The Weekend,170946,2021-04-06 08:42:00,0.571,0.775,3,-8.608,1,0.0477,0.00527,8.99e-06,0.156,0.384,105.951,7FvfODgUxsxQNDaYDEboIL,4
7077,VINAI,Rise Up (feat. Vamero),182000,2021-04-06 09:42:00,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,46lyJh9GYmWsHez3EsvmAx,4
7078,Vigiland,We’re The Same‬‬,174064,2021-04-06 09:49:00,0.671,0.597,2,-7.891,1,0.0333,0.094,0.0,0.0881,0.363,125.973,4rJcxFOljjd2sqfgIjksTI,4
7079,Tungevaag,Make You Happy (feat. Richard Smitt),151190,2021-04-06 09:52:00,0.635,0.718,9,-5.251,1,0.039,0.0244,1.1e-06,0.333,0.594,125.97,7MfNG9fOPVaCLfrTaJWpxR,4
7080,Hogland,Scars,199354,2021-04-06 11:08:00,0.417,0.524,10,-6.6,1,0.0326,0.048,0.0,0.103,0.152,75.266,72B1Omo2kmEst4YKO8vOB6,4
7081,Morgan Sulele,Helt Ærlig,168510,2021-04-06 11:11:00,0.64,0.864,10,-4.075,0,0.051,0.11,0.0,0.33,0.616,93.835,00NVYE5PrMpR1gVlC8zPZV,4
7082,Klaas,When We Were Still Young,180691,2021-04-06 11:14:00,0.73,0.833,9,-5.303,1,0.0587,0.261,0.000169,0.122,0.296,125.028,14VpDEKSX01feZ0Tt9kc7w,5
7083,Raaban,Take Me Away,196849,2021-04-06 11:18:00,0.544,0.793,4,-6.115,0,0.0467,0.0382,0.0,0.066,0.429,86.06,46DKKl6KAUKwnMUE9M86UY,4
7084,KAAZE,Erase You,209076,2021-04-06 11:22:00,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058,4uhvMW7ly7tJil31YYscAN,4
7085,Tungevaag,Peru,147656,2021-04-06 11:24:00,0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,3s1KwrLP0NlFWiWbjz6bfQ,4
7086,VINAI,On N On (feat. Leony),151935,2021-04-06 11:27:00,0.772,0.883,4,-4.494,1,0.0372,0.195,2.87e-05,0.347,0.557,124.078,53IKe69OlZPlrDyS98geFO,4
7087,Ummet Ozcan,Change My Heart,129657,2021-04-07 02:26:00,0.569,0.182,0,-15.627,1,0.028,0.783,0.00045,0.499,0.308,84.041,4Yg61Q6Q4kT2SGFcDEITyb,4
7088,Ummet Ozcan,Change My Heart,57255,2021-04-07 06:22:00,0.569,0.182,0,-15.627,1,0.028,0.783,0.00045,0.499,0.308,84.041,4Yg61Q6Q4kT2SGFcDEITyb,4
7089,Vigiland,Be Your Friend‬‬,101901,2021-04-07 06:24:00,0.6,0.754,0,-4.204,1,0.0488,0.0688,0.0,0.151,0.641,128.044,2mSIu1ZPo22Ihx3EwS4E6h,4
7090,Tungevaag,Wicked Wonderland,217270,2021-04-07 06:28:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,69VG4iIuVgrgAaoCjRaijz,4
7091,Tungevaag,All For Love,180484,2021-04-07 06:31:00,0.653,0.76,1,-4.892,0,0.0556,0.00514,3.79e-05,0.0658,0.133,119.905,7lqsmY0ifoZsqBU6DpbCIq,4
7092,Klaas,Ok Without You,170880,2021-04-07 06:37:00,0.665,0.787,6,-6.026,0,0.099,0.011,0.000428,0.539,0.252,124.989,7GvzyeeBMoDlC9OziuPMQQ,4
7093,Vigiland,We’re The Same‬‬,174064,2021-04-07 09:53:00,0.671,0.597,2,-7.891,1,0.0333,0.094,0.0,0.0881,0.363,125.973,4rJcxFOljjd2sqfgIjksTI,4
7094,KAAZE,Sweet Mistake,213164,2021-04-07 09:56:00,0.545,0.709,8,-5.662,0,0.0428,0.0214,0.0,0.141,0.559,125.004,5ZxQnpILGtZ0KwiKakA9lD,4
7095,KAAZE,Sweet Mistake,182611,2021-04-07 09:59:00,0.545,0.709,8,-5.662,0,0.0428,0.0214,0.0,0.141,0.559,125.004,5ZxQnpILGtZ0KwiKakA9lD,4
7096,Zedd,Inside Out (feat. Griff),186245,2021-04-08 13:39:00,0.64,0.683,2,-4.309,1,0.0434,0.169,0.0,0.109,0.4,146.058,6IiCb4PCrDgqLuDWgHhFi7,4
7097,Zedd,The Middle,184732,2021-04-08 13:51:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
7098,Gryffin,Body Back (feat. Maia Wright),214546,2021-04-08 13:54:00,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,1z1XegUChLLQfcbtIK8ABn,4
7099,Blonde,"Me, Myself & I (feat. Bryn Christopher)",0,2021-04-08 13:58:00,0.713,0.855,10,-3.768,0,0.0417,0.0137,0.000543,0.111,0.62,119.902,2SutWozKjO4T9iwWknJAqU,4
7100,Tungevaag,Wicked Wonderland,217270,2021-04-08 14:02:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,69VG4iIuVgrgAaoCjRaijz,4
7101,Tungevaag,Wicked Wonderland,217270,2021-04-08 14:05:00,0.692,0.793,6,-4.609,0,0.0435,0.00228,0.00122,0.0989,0.71,127.985,69VG4iIuVgrgAaoCjRaijz,4
7102,TIX,Kaller På Deg,201134,2021-04-08 14:13:00,0.576,0.913,6,-3.718,1,0.083,0.061,0.0,0.161,0.62,128.024,0lnksmEu1sa7t16YwhIP10,4
7103,Hogland,Just a Little,40561,2021-04-08 14:17:00,0.636,0.788,5,-9.177,0,0.0432,0.0897,0.0,0.286,0.701,125.0,5iJBSqkhsFSDyvcUxViHVW,4
7104,Hot Shade,Dive,164490,2021-04-08 14:17:00,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,51ChrwmUPDJvedPQnIU8Ls,3
7105,Blonde,"Me, Myself & I (feat. Bryn Christopher)",151343,2021-04-08 14:18:00,0.713,0.855,10,-3.768,0,0.0417,0.0137,0.000543,0.111,0.62,119.902,2SutWozKjO4T9iwWknJAqU,4
7106,Jubël,Weekend Vibe,166909,2021-04-09 18:50:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7107,Matoma,Beside You (feat. Georgia Ku),176640,2021-04-09 18:53:00,0.634,0.794,6,-6.363,1,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4
7108,Sam Feldt,Post Malone (feat. RANI),174444,2021-04-09 18:56:00,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,36orMWv2PgvnzXsd5CJ0yL,4
7109,Martin Jensen,At Least I Had Fun,4613,2021-04-09 18:56:00,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,7jqXDgGWkV4w2ctdb2g59o,4
7110,Jubël,Weekend Vibe,166909,2021-04-09 19:04:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7111,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336,2021-04-09 19:07:00,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,4bAmAVdks2Y84VNVVLXFwN,4
7112,NOTD,So Close,190302,2021-04-09 19:14:00,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,7FjZU7XFs7P9jHI9Z0yRhK,4
7113,Jubël,Dancing In The Moonlight (feat. NEIMY),164009,2021-04-09 19:17:00,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4GSDkZt7GcmzBWmsMcpaVO,4
7114,Martin Jensen,At Least I Had Fun,170613,2021-04-09 19:20:00,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,7jqXDgGWkV4w2ctdb2g59o,4
7115,Madism,Pumped Up Kicks,145161,2021-04-09 19:23:00,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,4
7116,Sam Feldt,Stronger (feat. Kesha),173714,2021-04-09 19:25:00,0.648,0.672,1,-7.902,1,0.0436,0.36,0.0,0.097,0.435,104.987,4NctFqJyGAqurHFEUQvWgR,4
7117,John De Sohn,Dance Forever,164160,2021-04-09 19:28:00,0.702,0.689,2,-3.44,1,0.0368,0.00197,0.0,0.361,0.583,125.025,3dryLzQenLC9rTDpdsq7j0,4
7118,NOTD,I Wanna Know (feat. Bea Miller),197938,2021-04-09 19:32:00,0.661,0.725,6,-4.859,1,0.0563,0.0253,0.0,0.123,0.605,119.927,18W92Zm1KjLCbUIszOhpkD,4
7119,Jubël,Home,147452,2021-04-09 19:35:00,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,0OI7AFifLSoGzpb8bdBLLV,4
7120,Jubël,Weekend Vibe - Alle Farben Remix,159876,2021-04-09 19:37:00,0.71,0.741,7,-7.306,0,0.0447,0.0364,3.04e-05,0.0286,0.585,124.986,7KQsodQieHLjpQVowtlIKt,4
7121,Sam Feldt,Post Malone (feat. RANI),174444,2021-04-09 19:40:00,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,36orMWv2PgvnzXsd5CJ0yL,4
7122,Joel Corry,BED,178087,2021-04-09 19:43:00,0.739,0.536,1,-6.501,1,0.0587,0.00374,0.0,0.0968,0.193,122.023,1B6TmCvKjC4dopBohVW51x,4
7123,NOTD,I Don't Know Why,207667,2021-04-09 19:48:00,0.716,0.641,2,-7.423,1,0.053,0.0066,9.91e-06,0.185,0.0735,121.064,28heol5hhOGj6KYbJrRteJ,4
7124,GAMPER & DADONI,Rule The World (feat. ILIRA),170785,2021-04-09 19:51:00,0.717,0.627,8,-8.198,1,0.0966,0.00974,0.0,0.222,0.437,125.965,22sKunNSPMCy2lvSLOY5yX,4
7125,Rhys,Too Good To Be True,203760,2021-04-09 19:54:00,0.644,0.487,1,-8.658,1,0.0339,0.695,7.02e-05,0.105,0.249,80.045,27RDQ0TfxzWMlQFuKrPT11,4
7126,Tom Gregory,River,189995,2021-04-09 19:57:00,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,1cS0TgbR263ey9jn0MwD2s,4
7127,Lucas & Steve,I Want It All,191834,2021-04-09 20:01:00,0.535,0.393,2,-12.57,1,0.105,0.143,0.00175,0.136,0.0767,132.287,1nsFPTltzIVUJMWynPddpO,4
7128,Jonas Blue,Something Stupid (feat. AWA),176734,2021-04-09 20:04:00,0.705,0.864,0,-5.13,0,0.0344,0.276,0.00037,0.0872,0.626,120.012,2UCu2FoXFZpCT36lYzej4O,4
7129,Tones And I,Fly Away,178156,2021-04-09 20:07:00,0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,4
7130,Deepend,Skinny Dip (Komodo) [feat. Philip Strand],171943,2021-04-09 20:10:00,0.71,0.793,9,-3.723,0,0.0694,0.0419,0.0,0.338,0.604,121.065,79m1I109FyZMx3VwQZAEQM,4
7131,Joel Corry,Head & Heart (feat. MNEK) - Tiësto Remix,124778,2021-04-09 20:13:00,0.693,0.866,5,-4.964,0,0.0498,0.0689,0.0,0.145,0.663,126.002,1ohLQfIwj9NUN7e5UKeDl9,4
7132,Jubël,Weekend Vibe,166909,2021-04-09 20:16:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7133,Nea,Some Say - Felix Jaehn Remix,186878,2021-04-09 20:19:00,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,7C1trmcQQ5n5RNy4l6ziCv,4
7134,Matt Simons,Better Tomorrow,167213,2021-04-09 20:22:00,0.844,0.623,1,-5.373,1,0.118,0.016,1.62e-06,0.0645,0.682,112.028,758QzANWjOWaBnVW9DAZXx,4
7135,Jubël,Weekend Vibe,166909,2021-04-11 08:55:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7136,Matoma,Beside You (feat. Georgia Ku),14390,2021-04-11 08:56:00,0.634,0.794,6,-6.363,1,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4
7137,Jubël,Weekend Vibe,166909,2021-04-11 08:59:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7138,Martin Jensen,At Least I Had Fun,170613,2021-04-11 09:02:00,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,7jqXDgGWkV4w2ctdb2g59o,4
7139,Jubël,Dancing In The Moonlight (feat. NEIMY),164009,2021-04-11 09:05:00,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4GSDkZt7GcmzBWmsMcpaVO,4
7140,Sam Feldt,Post Malone (feat. RANI),174444,2021-04-11 09:07:00,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,36orMWv2PgvnzXsd5CJ0yL,4
7141,Joel Corry,BED,178087,2021-04-11 09:15:00,0.739,0.536,1,-6.501,1,0.0587,0.00374,0.0,0.0968,0.193,122.023,1B6TmCvKjC4dopBohVW51x,4
7142,NOTD,I Don't Know Why,207667,2021-04-11 09:19:00,0.716,0.641,2,-7.423,1,0.053,0.0066,9.91e-06,0.185,0.0735,121.064,28heol5hhOGj6KYbJrRteJ,4
7143,RAYE,Love Of Your Life,196333,2021-04-11 09:22:00,0.632,0.826,10,-5.326,0,0.0699,0.00161,2.89e-06,0.146,0.474,111.886,5iqfKcEGKhoeWTNqmZPiu3,4
7144,Galantis,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],215388,2021-04-11 09:26:00,0.58,0.804,9,-4.618,1,0.0279,0.0304,0.00359,0.105,0.137,126.005,1mMvahhW2Oz9waG8UTQnI4,4
7145,Sam Feldt,Stronger (feat. Kesha),173714,2021-04-11 09:29:00,0.648,0.672,1,-7.902,1,0.0436,0.36,0.0,0.097,0.435,104.987,4NctFqJyGAqurHFEUQvWgR,4
7146,Twelve,You Can Have Me (If You Want Me),156566,2021-04-11 09:32:00,0.88,0.772,10,-6.105,0,0.0665,0.0432,0.00228,0.0224,0.835,118.01,6CUa0iKcDgblZhLStRkq8u,4
7147,Sandro Cavazza,Love To Lose,177731,2021-04-11 09:35:00,0.601,0.741,0,-5.981,1,0.127,0.0467,0.0,0.244,0.71,195.943,11lFSEnkj3810ojPLj53RO,4
7148,Smith & Thell,Goliath,204880,2021-04-11 09:38:00,0.484,0.589,5,-9.257,0,0.073,0.44,0.111,0.131,0.147,118.019,3TdQ399gmy71IUdz3DoaO4,4
7149,Matoma,WOW (with Emma Steinbakken),193846,2021-04-11 09:42:00,0.784,0.826,4,-4.517,0,0.0929,0.0205,1.38e-05,0.125,0.269,103.913,0N4lXR2IB0bVwQjNQzDPKy,4
7150,Jubël,Blue Jeans,165650,2021-04-11 09:45:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7151,Jubël,Dancing In The Moonlight (feat. NEIMY),164009,2021-04-11 09:48:00,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4GSDkZt7GcmzBWmsMcpaVO,4
7152,Jubël,Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix,147146,2021-04-11 09:51:00,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,4
7153,Jubël,Weekend Vibe - Alle Farben Remix,159876,2021-04-11 09:53:00,0.71,0.741,7,-7.306,0,0.0447,0.0364,3.04e-05,0.0286,0.585,124.986,7KQsodQieHLjpQVowtlIKt,4
7154,Jubël,Weekend Vibe,166909,2021-04-11 09:56:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7155,Jubël,Running Out Of Love,168499,2021-04-11 10:17:00,0.659,0.667,1,-5.16,1,0.13,0.068,0.0,0.091,0.281,184.962,7BjwOpg3xCcSYyKbnNAbyE,4
7156,Jubël,Dancing In The Moonlight (feat. NEIMY),164009,2021-04-11 10:19:00,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4GSDkZt7GcmzBWmsMcpaVO,4
7157,Jubël,Weekend Vibe,166909,2021-04-11 10:22:00,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,5c0lWlmIyCq7hzBhpZasYL,4
7158,Jubël,Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix,147146,2021-04-11 10:28:00,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,4
7159,Jubël,Blue Jeans,170356,2021-04-11 10:31:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7160,Jubël,On The Beach,188846,2021-04-11 10:34:00,0.265,0.709,10,-7.308,0,0.118,0.0641,0.000215,0.116,0.305,93.626,1A8RGlqkdjAfwkXtEgJ7wR,3
7161,Jubël,Weekend Vibe - Alle Farben Remix,159876,2021-04-11 10:37:00,0.71,0.741,7,-7.306,0,0.0447,0.0364,3.04e-05,0.0286,0.585,124.986,7KQsodQieHLjpQVowtlIKt,4
7162,Jubël,Running Out Of Love,171428,2021-04-11 10:43:00,0.659,0.667,1,-5.16,1,0.13,0.068,0.0,0.091,0.281,184.962,7BjwOpg3xCcSYyKbnNAbyE,4
7163,Jubël,4AM,194195,2021-04-11 10:47:00,0.798,0.557,1,-7.862,0,0.0578,0.596,0.00215,0.111,0.393,117.044,5atQp8KJYDktlNKfw5nxVv,4
7164,Jubël,Weekend Vibe - Vice Remix,110557,2021-04-11 11:24:00,0.733,0.817,5,-6.966,0,0.0508,0.0175,0.00187,0.338,0.655,109.992,6qejzG4wAOcpEtZZPLw4wj,4
7165,Martin Jensen,At Least I Had Fun,166001,2021-04-11 11:26:00,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,7jqXDgGWkV4w2ctdb2g59o,4
7166,Mabel,Don't Call Me Up,178480,2021-04-11 11:29:00,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,5WHTFyqSii0lmT9R21abT8,4
7167,Jubël,Dancing In The Moonlight (feat. NEIMY),164009,2021-04-11 11:33:00,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4GSDkZt7GcmzBWmsMcpaVO,4
7168,Tones And I,Fly Away,178156,2021-04-11 11:36:00,0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,4
7169,Smith & Thell,Year of the Young,164200,2021-04-11 11:39:00,0.609,0.88,7,-6.676,0,0.0386,0.000817,1.07e-05,0.0647,0.736,145.007,34hTNaJabBsvep2uCmfl9X,4
7170,Jubël,Blue Jeans,1217,2021-04-11 11:41:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7171,Jubël,Blue Jeans,329637,2021-04-11 11:47:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7172,Jubël,Dancing in the Moonlight (feat. NEIMY) - Nathan Dawe Remix,171946,2021-04-11 11:50:00,0.584,0.786,11,-5.83,0,0.0655,0.125,0.0,0.234,0.344,124.939,0sMq3oIACSgdRLP5tacsxO,4
7173,Jubël,Weekend Vibe - Alle Farben Remix,159876,2021-04-11 11:54:00,0.71,0.741,7,-7.306,0,0.0447,0.0364,3.04e-05,0.0286,0.585,124.986,7KQsodQieHLjpQVowtlIKt,4
7174,Jubël,On The Beach,105746,2021-04-11 11:56:00,0.265,0.709,10,-7.308,0,0.118,0.0641,0.000215,0.116,0.305,93.626,1A8RGlqkdjAfwkXtEgJ7wR,3
7175,Jubël,Blue Jeans,170356,2021-04-11 11:58:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7176,Jubël,Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix,147146,2021-04-11 12:01:00,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,4
7177,Jubël,4AM,194195,2021-04-11 12:04:00,0.798,0.557,1,-7.862,0,0.0578,0.596,0.00215,0.111,0.393,117.044,5atQp8KJYDktlNKfw5nxVv,4
7178,Jubël,Running Out Of Love,158829,2021-04-11 12:46:00,0.659,0.667,1,-5.16,1,0.13,0.068,0.0,0.091,0.281,184.962,7BjwOpg3xCcSYyKbnNAbyE,4
7179,Jubël,Running Out Of Love,5580,2021-04-12 07:22:00,0.659,0.667,1,-5.16,1,0.13,0.068,0.0,0.091,0.281,184.962,7BjwOpg3xCcSYyKbnNAbyE,4
7180,Jubël,4AM,1230,2021-04-12 07:22:00,0.798,0.557,1,-7.862,0,0.0578,0.596,0.00215,0.111,0.393,117.044,5atQp8KJYDktlNKfw5nxVv,4
7181,Jubël,Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix,1270,2021-04-12 07:22:00,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,4
7182,Jubël,Blue Jeans,170996,2021-04-12 07:25:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7183,Jubël,Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix,147146,2021-04-12 07:27:00,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,4
7184,Jubël,4AM,194195,2021-04-12 07:30:00,0.798,0.557,1,-7.862,0,0.0578,0.596,0.00215,0.111,0.393,117.044,5atQp8KJYDktlNKfw5nxVv,4
7185,Jubël,Running Out Of Love,171428,2021-04-12 07:33:00,0.659,0.667,1,-5.16,1,0.13,0.068,0.0,0.091,0.281,184.962,7BjwOpg3xCcSYyKbnNAbyE,4
7186,Jubël,Dancing In The Moonlight (feat. NEIMY) - Tiësto Remix,147146,2021-04-12 07:37:00,0.679,0.619,9,-4.983,1,0.0528,0.213,0.0,0.105,0.497,124.944,3dgVBgrgHLzbhAYepa1V1V,4
7187,Jubël,Dancing in the Moonlight (feat. NEIMY) - Nathan Dawe Remix,171946,2021-04-12 07:40:00,0.584,0.786,11,-5.83,0,0.0655,0.125,0.0,0.234,0.344,124.939,0sMq3oIACSgdRLP5tacsxO,4
7188,Jubël,Dancing In The Moonlight (feat. NEIMY),164009,2021-04-12 07:43:00,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4GSDkZt7GcmzBWmsMcpaVO,4
7189,Jubël,4AM,194195,2021-04-12 07:54:00,0.798,0.557,1,-7.862,0,0.0578,0.596,0.00215,0.111,0.393,117.044,5atQp8KJYDktlNKfw5nxVv,4
7190,Jubël,Blue Jeans,170356,2021-04-12 07:56:00,0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,2lFTzUnuGaWlWHJQokjRyb,4
7191,Jubël,Weekend Vibe - Alle Farben Remix,159876,2021-04-12 07:59:00,0.71,0.741,7,-7.306,0,0.0447,0.0364,3.04e-05,0.0286,0.585,124.986,7KQsodQieHLjpQVowtlIKt,4
7192,Jubël,4AM,194195,2021-04-12 08:05:00,0.798,0.557,1,-7.862,0,0.0578,0.596,0.00215,0.111,0.393,117.044,5atQp8KJYDktlNKfw5nxVv,4
7193,Jubël,Dancing in the Moonlight (feat. NEIMY) - Nathan Dawe Remix,171946,2021-04-12 08:09:00,0.584,0.786,11,-5.83,0,0.0655,0.125,0.0,0.234,0.344,124.939,0sMq3oIACSgdRLP5tacsxO,4
