,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
890,Shot & Wine,2020-07-06 03:51,Sean Paul,Shot & Wine,208352,2020-07-06 03:51:00,0.802,0.755,10,-4.804,1,0.106,0.0499,0.0,0.0781,0.636,105.983,audio_features,1M1k3Sxtf7u8Zj3eIzrJm0,spotify:track:1M1k3Sxtf7u8Zj3eIzrJm0,https://api.spotify.com/v1/tracks/1M1k3Sxtf7u8Zj3eIzrJm0,https://api.spotify.com/v1/audio-analysis/1M1k3Sxtf7u8Zj3eIzrJm0,208353,4
891,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,2020-07-06 03:55,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,210967,2020-07-06 03:55:00,0.684,0.818,4,-4.477,0,0.128,0.0469,3.39e-06,0.119,0.336,123.938,audio_features,1mC2UjWt25Oixtqu7C6suL,spotify:track:1mC2UjWt25Oixtqu7C6suL,https://api.spotify.com/v1/tracks/1mC2UjWt25Oixtqu7C6suL,https://api.spotify.com/v1/audio-analysis/1mC2UjWt25Oixtqu7C6suL,210968,4
892,Heartline,2020-07-06 03:58,Craig David,Heartline,192893,2020-07-06 03:58:00,0.29,0.733,9,-4.379,0,0.0406,0.0572,1.04e-06,0.0187,0.225,109.937,audio_features,3w0Kw31MTI6NwWjCBJNUJk,spotify:track:3w0Kw31MTI6NwWjCBJNUJk,https://api.spotify.com/v1/tracks/3w0Kw31MTI6NwWjCBJNUJk,https://api.spotify.com/v1/audio-analysis/3w0Kw31MTI6NwWjCBJNUJk,301533,4
893,Your Side Of The Bed (feat. Eric Nam),2020-07-07 04:02,Loote,Your Side Of The Bed (feat. Eric Nam),196160,2020-07-07 04:02:00,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,audio_features,3dz63QjQVZy7RYPzx6l3JU,spotify:track:3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/tracks/3dz63QjQVZy7RYPzx6l3JU,https://api.spotify.com/v1/audio-analysis/3dz63QjQVZy7RYPzx6l3JU,196160,4
894,You Don't Know Me,2020-07-07 04:06,Kevin Silvester,You Don't Know Me,239297,2020-07-07 04:06:00,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.999,audio_features,1rFMYAZxBoAKSzXI54brMu,spotify:track:1rFMYAZxBoAKSzXI54brMu,https://api.spotify.com/v1/tracks/1rFMYAZxBoAKSzXI54brMu,https://api.spotify.com/v1/audio-analysis/1rFMYAZxBoAKSzXI54brMu,213947,4
895,Jealous - Remix,2020-07-07 04:10,Nick Jonas,Jealous - Remix,222186,2020-07-07 04:10:00,0.684,0.71,11,-3.619,0,0.0768,0.0132,0.0,0.444,0.439,93.006,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
896,Bitter Love,2020-07-07 04:13,Pia Mia,Bitter Love,217809,2020-07-07 04:13:00,0.365,0.652,7,-2.666,1,0.0356,0.146,0.0,0.114,0.143,101.65,audio_features,4wOXx92SlZWxNtuBytlMsK,spotify:track:4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/tracks/4wOXx92SlZWxNtuBytlMsK,https://api.spotify.com/v1/audio-analysis/4wOXx92SlZWxNtuBytlMsK,217809,3
897,Cross Me,2020-07-07 04:17,Vibe2Vibe,Cross Me,210326,2020-07-07 04:17:00,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,audio_features,4wuCQX7JvAZLlrcmH4AeZF,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/tracks/4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/audio-analysis/4wuCQX7JvAZLlrcmH4AeZF,206187,4
898,Rich Love (with Seeb),2020-07-07 04:20,OneRepublic,Rich Love (with Seeb),201256,2020-07-07 04:20:00,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,audio_features,7dOeiXeTSfA1ixaYmQcWu7,spotify:track:7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/tracks/7dOeiXeTSfA1ixaYmQcWu7,https://api.spotify.com/v1/audio-analysis/7dOeiXeTSfA1ixaYmQcWu7,201257,4
899,TOOTIMETOOTIMETOOTIME,2020-07-07 04:27,The 1975,TOOTIMETOOTIMETOOTIME,207851,2020-07-07 04:27:00,0.667,0.823,8,-5.867,1,0.0666,0.177,0.0161,0.0933,0.517,114.998,audio_features,33DzKnwuBE6lfOiADwzd5E,spotify:track:33DzKnwuBE6lfOiADwzd5E,https://api.spotify.com/v1/tracks/33DzKnwuBE6lfOiADwzd5E,https://api.spotify.com/v1/audio-analysis/33DzKnwuBE6lfOiADwzd5E,207851,4
900,like that,2020-07-07 04:30,Bea Miller,like that,185546,2020-07-07 04:30:00,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,audio_features,2tudvzsrR56uom6smgOcSf,spotify:track:2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,267707,4
901,The Middle,2020-07-07 04:34,Zedd,The Middle,184732,2020-07-07 04:34:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4
902,Closer,2020-07-07 04:38,The Chainsmokers,Closer,244960,2020-07-07 04:38:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
903,All Around The World (La La La),2020-07-07 04:47,R3HAB,All Around The World (La La La),147840,2020-07-07 04:47:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,1D2Aldrksl9yWWCIPOeDzy,spotify:track:1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/tracks/1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/audio-analysis/1D2Aldrksl9yWWCIPOeDzy,147840,4
904,Show Me Love - EDX Remix / Radio Edit,2020-07-07 04:53,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336,2020-07-07 04:53:00,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,audio_features,4bAmAVdks2Y84VNVVLXFwN,spotify:track:4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/tracks/4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/audio-analysis/4bAmAVdks2Y84VNVVLXFwN,180336,4
905,Lalla Lalla Lori,2020-07-07 04:58,Vishal Dadlani,Lalla Lalla Lori,257049,2020-07-07 04:58:00,0.638,0.895,8,-3.255,0,0.0453,0.0947,0.0,0.104,0.729,124.95,audio_features,22WubMzx5mkCAHZHvInkpH,spotify:track:22WubMzx5mkCAHZHvInkpH,https://api.spotify.com/v1/tracks/22WubMzx5mkCAHZHvInkpH,https://api.spotify.com/v1/audio-analysis/22WubMzx5mkCAHZHvInkpH,257050,4
906,Myself,2020-07-07 05:01,Medha Sahi,Myself,204750,2020-07-07 05:01:00,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,audio_features,5YLHLxoZsodDWjqSgjhBf3,spotify:track:5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/tracks/5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/audio-analysis/5YLHLxoZsodDWjqSgjhBf3,167553,4
907,Bad At Love,2020-07-07 05:04,Halsey,Bad At Love,120010,2020-07-07 05:04:00,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,3OzCF9i6Ey7EkkAYJztmKp,spotify:track:3OzCF9i6Ey7EkkAYJztmKp,https://api.spotify.com/v1/tracks/3OzCF9i6Ey7EkkAYJztmKp,https://api.spotify.com/v1/audio-analysis/3OzCF9i6Ey7EkkAYJztmKp,181279,4
908,The Reason Why,2020-07-08 03:52,JP Cooper,The Reason Why,186080,2020-07-08 03:52:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,audio_features,4OTwltj2jymfgKOQBnCRw6,spotify:track:4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/tracks/4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/audio-analysis/4OTwltj2jymfgKOQBnCRw6,290465,4
909,Haaye Oye (feat. Ash King),2020-07-08 03:56,QARAN,Haaye Oye (feat. Ash King),200029,2020-07-08 03:56:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,audio_features,0oukMLKedsqQ3ltnI2daRO,spotify:track:0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/tracks/0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/audio-analysis/0oukMLKedsqQ3ltnI2daRO,200029,4
910,Hula Hoop,2020-07-08 03:59,OMI,Hula Hoop,205474,2020-07-08 03:59:00,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,audio_features,07AiWpzE3B8aAuFAIfrlQ7,spotify:track:07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/tracks/07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/audio-analysis/07AiWpzE3B8aAuFAIfrlQ7,205467,4
911,Masterpiece,2020-07-08 04:02,OMI,Masterpiece,180875,2020-07-08 04:02:00,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,audio_features,3c9kVsKF68xMzlS0NikVn3,spotify:track:3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/tracks/3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/audio-analysis/3c9kVsKF68xMzlS0NikVn3,206648,4
912,Hola (feat. Maluma),2020-07-08 04:05,Flo Rida,Hola (feat. Maluma),192376,2020-07-08 04:05:00,0.757,0.711,8,-5.693,1,0.0769,0.0207,3.04e-05,0.11,0.649,113.026,audio_features,6ayTAnEwP3Yo4DOjLsN5r2,spotify:track:6ayTAnEwP3Yo4DOjLsN5r2,https://api.spotify.com/v1/tracks/6ayTAnEwP3Yo4DOjLsN5r2,https://api.spotify.com/v1/audio-analysis/6ayTAnEwP3Yo4DOjLsN5r2,192377,4
913,Perfect,2020-07-08 04:09,One Direction,Perfect,230333,2020-07-08 04:09:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
914,On Me (feat. Ava Max),2020-07-08 04:12,Thomas Rhett,On Me (feat. Ava Max),164683,2020-07-08 04:12:00,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,audio_features,7k6tAZp4m93oswrPqSfBbc,spotify:track:7k6tAZp4m93oswrPqSfBbc,https://api.spotify.com/v1/tracks/7k6tAZp4m93oswrPqSfBbc,https://api.spotify.com/v1/audio-analysis/7k6tAZp4m93oswrPqSfBbc,164683,4
915,Unforgettable,2020-07-08 04:13,Thomas Rhett,Unforgettable,36521,2020-07-08 04:13:00,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
916,Unforgettable,2020-07-09 04:45,Thomas Rhett,Unforgettable,162282,2020-07-09 04:45:00,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
917,Cheerleader (Felix Jaehn Remix) - Radio Edit,2020-07-09 04:48,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,180021,2020-07-09 04:48:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
918,Cheerleader (Felix Jaehn Remix) - Radio Edit,2020-07-09 04:51,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,180021,2020-07-09 04:51:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
919,Cheerleader (Felix Jaehn Remix) - Radio Edit,2020-07-09 05:13,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,49946,2020-07-09 05:13:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
920,Cheerleader (Felix Jaehn Remix) - Radio Edit,2020-07-10 12:09,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,185293,2020-07-10 12:09:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
921,Bedroom Floor,2020-07-10 12:13,Liam Payne,Bedroom Floor,188233,2020-07-10 12:13:00,0.624,0.684,1,-7.147,1,0.0688,0.342,6.19e-05,0.107,0.217,119.935,audio_features,6IuVmxZtP3h5wvErFpDcVR,spotify:track:6IuVmxZtP3h5wvErFpDcVR,https://api.spotify.com/v1/tracks/6IuVmxZtP3h5wvErFpDcVR,https://api.spotify.com/v1/audio-analysis/6IuVmxZtP3h5wvErFpDcVR,188234,4
922,Narcissist (feat. The 1975),2020-07-10 12:16,No Rome,Narcissist (feat. The 1975),195501,2020-07-10 12:16:00,0.543,0.682,3,-5.81,1,0.113,0.218,1.53e-06,0.085,0.424,179.969,audio_features,4qjLvvBh5ZeKEPyShKRf06,spotify:track:4qjLvvBh5ZeKEPyShKRf06,https://api.spotify.com/v1/tracks/4qjLvvBh5ZeKEPyShKRf06,https://api.spotify.com/v1/audio-analysis/4qjLvvBh5ZeKEPyShKRf06,195502,4
923,Left to Right,2020-07-10 12:19,Marteen,Left to Right,190589,2020-07-10 12:19:00,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,audio_features,5Odq8ohlgIbQKMZivbWkEo,spotify:track:5Odq8ohlgIbQKMZivbWkEo,https://api.spotify.com/v1/tracks/5Odq8ohlgIbQKMZivbWkEo,https://api.spotify.com/v1/audio-analysis/5Odq8ohlgIbQKMZivbWkEo,154487,4
924,Sucker for You,2020-07-10 12:23,Matt Terry,Sucker for You,203680,2020-07-10 12:23:00,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
925,The Reason Why,2020-07-10 12:42,JP Cooper,The Reason Why,186080,2020-07-10 12:42:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,audio_features,4OTwltj2jymfgKOQBnCRw6,spotify:track:4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/tracks/4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/audio-analysis/4OTwltj2jymfgKOQBnCRw6,290465,4
926,Haaye Oye (feat. Ash King),2020-07-10 12:47,QARAN,Haaye Oye (feat. Ash King),200029,2020-07-10 12:47:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,audio_features,0oukMLKedsqQ3ltnI2daRO,spotify:track:0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/tracks/0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/audio-analysis/0oukMLKedsqQ3ltnI2daRO,200029,4
927,Hula Hoop,2020-07-10 12:50,OMI,Hula Hoop,205474,2020-07-10 12:50:00,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,audio_features,07AiWpzE3B8aAuFAIfrlQ7,spotify:track:07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/tracks/07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/audio-analysis/07AiWpzE3B8aAuFAIfrlQ7,205467,4
928,Masterpiece,2020-07-10 12:53,OMI,Masterpiece,180875,2020-07-10 12:53:00,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,audio_features,3c9kVsKF68xMzlS0NikVn3,spotify:track:3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/tracks/3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/audio-analysis/3c9kVsKF68xMzlS0NikVn3,206648,4
929,Hola (feat. Maluma),2020-07-10 12:56,Flo Rida,Hola (feat. Maluma),192376,2020-07-10 12:56:00,0.757,0.711,8,-5.693,1,0.0769,0.0207,3.04e-05,0.11,0.649,113.026,audio_features,6ayTAnEwP3Yo4DOjLsN5r2,spotify:track:6ayTAnEwP3Yo4DOjLsN5r2,https://api.spotify.com/v1/tracks/6ayTAnEwP3Yo4DOjLsN5r2,https://api.spotify.com/v1/audio-analysis/6ayTAnEwP3Yo4DOjLsN5r2,192377,4
930,Perfect,2020-07-10 13:00,One Direction,Perfect,230333,2020-07-10 13:00:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
931,On Me (feat. Ava Max),2020-07-10 13:03,Thomas Rhett,On Me (feat. Ava Max),164683,2020-07-10 13:03:00,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,audio_features,7k6tAZp4m93oswrPqSfBbc,spotify:track:7k6tAZp4m93oswrPqSfBbc,https://api.spotify.com/v1/tracks/7k6tAZp4m93oswrPqSfBbc,https://api.spotify.com/v1/audio-analysis/7k6tAZp4m93oswrPqSfBbc,164683,4
932,Unforgettable,2020-07-10 13:06,Thomas Rhett,Unforgettable,157080,2020-07-10 13:06:00,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
933,Cheerleader (Felix Jaehn Remix) - Radio Edit,2020-07-10 13:09,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,180021,2020-07-10 13:09:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
934,Bedroom Floor,2020-07-10 13:12,Liam Payne,Bedroom Floor,188233,2020-07-10 13:12:00,0.624,0.684,1,-7.147,1,0.0688,0.342,6.19e-05,0.107,0.217,119.935,audio_features,6IuVmxZtP3h5wvErFpDcVR,spotify:track:6IuVmxZtP3h5wvErFpDcVR,https://api.spotify.com/v1/tracks/6IuVmxZtP3h5wvErFpDcVR,https://api.spotify.com/v1/audio-analysis/6IuVmxZtP3h5wvErFpDcVR,188234,4
935,Left to Right,2020-07-10 13:13,Marteen,Left to Right,1063,2020-07-10 13:13:00,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,audio_features,5Odq8ohlgIbQKMZivbWkEo,spotify:track:5Odq8ohlgIbQKMZivbWkEo,https://api.spotify.com/v1/tracks/5Odq8ohlgIbQKMZivbWkEo,https://api.spotify.com/v1/audio-analysis/5Odq8ohlgIbQKMZivbWkEo,154487,4
936,Narcissist (feat. The 1975),2020-07-10 13:13,No Rome,Narcissist (feat. The 1975),34752,2020-07-10 13:13:00,0.543,0.682,3,-5.81,1,0.113,0.218,1.53e-06,0.085,0.424,179.969,audio_features,4qjLvvBh5ZeKEPyShKRf06,spotify:track:4qjLvvBh5ZeKEPyShKRf06,https://api.spotify.com/v1/tracks/4qjLvvBh5ZeKEPyShKRf06,https://api.spotify.com/v1/audio-analysis/4qjLvvBh5ZeKEPyShKRf06,195502,4
937,Sucker for You,2020-07-10 13:13,Matt Terry,Sucker for You,896,2020-07-10 13:13:00,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
938,Haaye Oye (feat. Ash King),2020-07-10 13:13,QARAN,Haaye Oye (feat. Ash King),24510,2020-07-10 13:13:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,audio_features,0oukMLKedsqQ3ltnI2daRO,spotify:track:0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/tracks/0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/audio-analysis/0oukMLKedsqQ3ltnI2daRO,200029,4
939,TOOTIMETOOTIMETOOTIME,2020-07-10 13:17,The 1975,TOOTIMETOOTIMETOOTIME,207851,2020-07-10 13:17:00,0.667,0.823,8,-5.867,1,0.0666,0.177,0.0161,0.0933,0.517,114.998,audio_features,33DzKnwuBE6lfOiADwzd5E,spotify:track:33DzKnwuBE6lfOiADwzd5E,https://api.spotify.com/v1/tracks/33DzKnwuBE6lfOiADwzd5E,https://api.spotify.com/v1/audio-analysis/33DzKnwuBE6lfOiADwzd5E,207851,4
940,Sincerity Is Scary,2020-07-10 13:17,The 1975,Sincerity Is Scary,9390,2020-07-10 13:17:00,0.648,0.524,2,-5.178,1,0.031,0.0495,7.99e-06,0.075,0.472,91.033,audio_features,6HguG9HRb1Ke1bhihfE4m8,spotify:track:6HguG9HRb1Ke1bhihfE4m8,https://api.spotify.com/v1/tracks/6HguG9HRb1Ke1bhihfE4m8,https://api.spotify.com/v1/audio-analysis/6HguG9HRb1Ke1bhihfE4m8,225956,4
941,The Sound,2020-07-10 13:21,The 1975,The Sound,248879,2020-07-10 13:21:00,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,audio_features,1Cj2vqUwlJVG27gJrun92y,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,248467,4
942,Instagram,2020-07-10 13:25,Dimitri Vegas & Like Mike,Instagram,184558,2020-07-10 13:25:00,0.752,0.906,8,-2.097,0,0.102,0.125,0.0,0.423,0.95,95.997,audio_features,0U6bQIAh6MCGo1xjbIIx2S,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,184558,4
943,Without Me,2020-07-10 13:29,Halsey,Without Me,201660,2020-07-10 13:29:00,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
944,Touch,2020-07-10 13:33,3LAU,Touch,205772,2020-07-10 13:33:00,0.739,0.904,5,-2.655,0,0.0442,0.549,1.03e-05,0.0948,0.788,167.033,audio_features,6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav,https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav,129883,4
